"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","cell_type","comparison","Regulation"
"Cnksr2",9.38809695672937e-51,1.00386201615792,0.987,0.897,2.35143664475201e-46,"Cnksr2","L23ExcitatoryNeurons","PTZvsSAL_1hr","Up"
"Lncpint",5.31130934646094e-43,1.47646338349454,0.859,0.548,1.33032365200807e-38,"Lncpint","L23ExcitatoryNeurons","PTZvsSAL_1hr","Up"
"Malat1",1.74591537313634e-41,0.723847315016956,1,1,4.37299423509458e-37,"Malat1","L23ExcitatoryNeurons","PTZvsSAL_1hr","Up"
"Plcb1",2.51230359574551e-40,0.957002158679858,0.97,0.909,6.29256681626379e-36,"Plcb1","L23ExcitatoryNeurons","PTZvsSAL_1hr","Up"
"Brinp1",1.43632654141318e-39,1.40172239040174,0.895,0.645,3.59756708827759e-35,"Brinp1","L23ExcitatoryNeurons","PTZvsSAL_1hr","Up"
"Dpp10",2.4094391515649e-37,1.53140136841965,0.948,0.853,6.03492224292462e-33,"Dpp10","L23ExcitatoryNeurons","PTZvsSAL_1hr","Up"
"R3hdm1",3.05357490928276e-34,1.17035588898131,0.972,0.915,7.64828907528052e-30,"R3hdm1","L23ExcitatoryNeurons","PTZvsSAL_1hr","Up"
"Zbtb16",3.59187204892218e-34,1.47139256654987,0.695,0.296,8.99656192093539e-30,"Zbtb16","L23ExcitatoryNeurons","PTZvsSAL_1hr","Up"
"Tuba1a",6.19593693949523e-33,-1.26737314419935,0.722,0.85,1.55189632523537e-28,"Tuba1a","L23ExcitatoryNeurons","PTZvsSAL_1hr","Down"
"Ankrd33b",9.60548576645382e-32,2.31249937014847,0.45,0.079,2.40588601992369e-27,"Ankrd33b","L23ExcitatoryNeurons","PTZvsSAL_1hr","Up"
"Rims2",1.52183939689573e-31,0.958552440482624,0.977,0.877,3.81175113740474e-27,"Rims2","L23ExcitatoryNeurons","PTZvsSAL_1hr","Up"
"Kcnip4",7.26942021550344e-31,0.653620247191305,0.984,0.991,1.82077168137715e-26,"Kcnip4","L23ExcitatoryNeurons","PTZvsSAL_1hr","Up"
"Kctd16",1.3004096599878e-30,1.37466473130948,0.881,0.654,3.25713607537143e-26,"Kctd16","L23ExcitatoryNeurons","PTZvsSAL_1hr","Up"
"Ncam1",1.0677122133848e-29,-0.816300927964669,0.864,0.915,2.6742987808649e-25,"Ncam1","L23ExcitatoryNeurons","PTZvsSAL_1hr","Down"
"Pde4d",1.24455951561903e-29,1.08946966032652,0.917,0.727,3.11724821877098e-25,"Pde4d","L23ExcitatoryNeurons","PTZvsSAL_1hr","Up"
"AY036118",2.03294328968046e-29,-0.748521727250734,0.905,0.938,5.09191305766265e-25,"AY036118","L23ExcitatoryNeurons","PTZvsSAL_1hr","Down"
"Fut9",8.73694872973071e-29,1.23799519101215,0.839,0.545,2.18834354833565e-24,"Fut9","L23ExcitatoryNeurons","PTZvsSAL_1hr","Up"
"Cacnb4",2.21275725613006e-28,0.838412200993549,0.946,0.777,5.54229309942896e-24,"Cacnb4","L23ExcitatoryNeurons","PTZvsSAL_1hr","Up"
"Homer1",1.21332191660495e-27,1.76726324258079,0.791,0.589,3.03900740452041e-23,"Homer1","L23ExcitatoryNeurons","PTZvsSAL_1hr","Up"
"Stxbp5l",4.08999909727238e-27,0.757319265193234,0.962,0.833,1.02442207389381e-22,"Stxbp5l","L23ExcitatoryNeurons","PTZvsSAL_1hr","Up"
"Macrod2",7.51851332471874e-27,-0.568314627127592,0.975,0.988,1.8831620324423e-22,"Macrod2","L23ExcitatoryNeurons","PTZvsSAL_1hr","Down"
"Syne1",1.49003341353937e-26,0.955282500334647,0.867,0.628,3.73208669089205e-22,"Syne1","L23ExcitatoryNeurons","PTZvsSAL_1hr","Up"
"Gm47283",2.17581535086195e-25,-1.41478417199079,0.667,0.751,5.44976470930392e-21,"Gm47283","L23ExcitatoryNeurons","PTZvsSAL_1hr","Down"
"Gpr158",1.0836183068367e-24,1.05879325301714,0.878,0.639,2.71413877313388e-20,"Gpr158","L23ExcitatoryNeurons","PTZvsSAL_1hr","Up"
"Nrxn1",1.1891534767528e-24,0.331775679378069,1,1,2.97847271322273e-20,"Nrxn1","L23ExcitatoryNeurons","PTZvsSAL_1hr","Up"
"Mlip",1.71821259191244e-24,0.959442024884947,0.907,0.707,4.30360707896309e-20,"Mlip","L23ExcitatoryNeurons","PTZvsSAL_1hr","Up"
"Grm3",2.87328033847351e-24,1.56520382197278,0.599,0.276,7.1967052637746e-20,"Grm3","L23ExcitatoryNeurons","PTZvsSAL_1hr","Up"
"Tubb2b",1.48760074215483e-23,-1.56349512749191,0.39,0.61,3.7259935788752e-19,"Tubb2b","L23ExcitatoryNeurons","PTZvsSAL_1hr","Down"
"Dlg1",1.630586383964e-23,0.94412826408136,0.903,0.736,4.08412971591464e-19,"Dlg1","L23ExcitatoryNeurons","PTZvsSAL_1hr","Up"
"Arhgap26",2.4471917168445e-23,0.822446391227664,0.84,0.581,6.12948109318041e-19,"Arhgap26","L23ExcitatoryNeurons","PTZvsSAL_1hr","Up"
"Mbnl2",3.56198235841943e-23,1.10028113375504,0.765,0.463,8.92169721313314e-19,"Mbnl2","L23ExcitatoryNeurons","PTZvsSAL_1hr","Up"
"Frmd6",8.49711374906106e-23,1.87868300661864,0.429,0.126,2.12827208072732e-18,"Frmd6","L23ExcitatoryNeurons","PTZvsSAL_1hr","Up"
"Slc24a2",1.1668477169596e-22,1.25971262316953,0.703,0.413,2.92260347666871e-18,"Slc24a2","L23ExcitatoryNeurons","PTZvsSAL_1hr","Up"
"Hecw2",1.26576923213926e-22,0.893218043850651,0.93,0.736,3.17037219573921e-18,"Hecw2","L23ExcitatoryNeurons","PTZvsSAL_1hr","Up"
"Efna5",3.71668299903526e-22,2.36416468448247,0.413,0.135,9.30917590768362e-18,"Efna5","L23ExcitatoryNeurons","PTZvsSAL_1hr","Up"
"Dpysl3",4.12025816266626e-22,-1.36634574920117,0.339,0.572,1.03200106200302e-17,"Dpysl3","L23ExcitatoryNeurons","PTZvsSAL_1hr","Down"
"Kcnq5",7.42014301602811e-22,0.662500942086949,0.983,0.944,1.85852322122456e-17,"Kcnq5","L23ExcitatoryNeurons","PTZvsSAL_1hr","Up"
"Spred1",1.59677228152838e-21,1.61069289371927,0.6,0.314,3.99943553354413e-17,"Spred1","L23ExcitatoryNeurons","PTZvsSAL_1hr","Up"
"Tcf4",2.48789609533909e-21,-0.520039892272745,0.981,0.994,6.23143334999581e-17,"Tcf4","L23ExcitatoryNeurons","PTZvsSAL_1hr","Down"
"Tubb5",2.8283853454893e-21,-1.3720190691271,0.494,0.666,7.08425677484706e-17,"Tubb5","L23ExcitatoryNeurons","PTZvsSAL_1hr","Down"
"Hivep2",3.99468120719133e-21,0.575801836344245,0.964,0.848,1.00054780196521e-16,"Hivep2","L23ExcitatoryNeurons","PTZvsSAL_1hr","Up"
"Frmd4a",4.58470438167794e-21,-0.632703765012018,0.91,0.944,1.14833090647887e-16,"Frmd4a","L23ExcitatoryNeurons","PTZvsSAL_1hr","Down"
"Frmpd4",1.01657269171534e-20,0.839383408946241,0.867,0.619,2.54620962093942e-16,"Frmpd4","L23ExcitatoryNeurons","PTZvsSAL_1hr","Up"
"Asap1",3.44444650190517e-20,0.880906831160941,0.857,0.619,8.62730515332189e-16,"Asap1","L23ExcitatoryNeurons","PTZvsSAL_1hr","Up"
"Xist",1.30182154235645e-19,1.7964364068702,0.338,0.073,3.26067241714021e-15,"Xist","L23ExcitatoryNeurons","PTZvsSAL_1hr","Up"
"Nkain3",1.3243227388565e-19,-1.31289145383096,0.406,0.604,3.31703116401389e-15,"Nkain3","L23ExcitatoryNeurons","PTZvsSAL_1hr","Down"
"Kalrn",1.37679278550067e-19,0.441651514526719,0.991,0.95,3.44845288984353e-15,"Kalrn","L23ExcitatoryNeurons","PTZvsSAL_1hr","Up"
"Snap25",1.9034951780636e-19,0.572327500995755,0.949,0.853,4.7676843724959e-15,"Snap25","L23ExcitatoryNeurons","PTZvsSAL_1hr","Up"
"Nlk",4.18043962853075e-19,0.885647834368038,0.833,0.569,1.0470747137581e-14,"Nlk","L23ExcitatoryNeurons","PTZvsSAL_1hr","Up"
"Epha4",5.3735328205378e-19,0.894557466305138,0.688,0.393,1.3459087655601e-14,"Epha4","L23ExcitatoryNeurons","PTZvsSAL_1hr","Up"
"Phactr1",6.11071924605604e-19,0.476503381561245,0.982,0.953,1.53055184955966e-14,"Phactr1","L23ExcitatoryNeurons","PTZvsSAL_1hr","Up"
"Nnat",7.97505839313008e-19,-1.13344441507224,0.339,0.604,1.99751287572729e-14,"Nnat","L23ExcitatoryNeurons","PTZvsSAL_1hr","Down"
"Syt1",1.3823760861416e-18,0.411772365823127,0.992,0.982,3.46243738295886e-14,"Syt1","L23ExcitatoryNeurons","PTZvsSAL_1hr","Up"
"Stmn2",1.43355598035061e-18,-1.19342684740693,0.516,0.663,3.59062766398417e-14,"Stmn2","L23ExcitatoryNeurons","PTZvsSAL_1hr","Down"
"Pitpnm2",1.90636805233562e-18,1.03588287632913,0.532,0.232,4.77488006068502e-14,"Pitpnm2","L23ExcitatoryNeurons","PTZvsSAL_1hr","Up"
"Nova1",2.23938697659278e-18,1.40787601978298,0.552,0.264,5.60899256027193e-14,"Nova1","L23ExcitatoryNeurons","PTZvsSAL_1hr","Up"
"Ppm1h",3.62197450324629e-18,1.02572717575819,0.672,0.375,9.07195953828097e-14,"Ppm1h","L23ExcitatoryNeurons","PTZvsSAL_1hr","Up"
"Ptprz1",6.30569349673069e-18,-0.892387061590714,0.364,0.604,1.57938705012614e-13,"Ptprz1","L23ExcitatoryNeurons","PTZvsSAL_1hr","Down"
