"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Prox1",0,3.86374817539405,0.754,0.09,0,"0","Prox1"
"Sema5a",0,3.0511070721268,0.864,0.26,0,"0","Sema5a"
"Zfp536",0,1.61380721541055,0.678,0.21,0,"0","Zfp536"
"Zfpm2",0,1.86176340621044,0.992,0.564,0,"0","Zfpm2"
"Synpr",0,1.88660276401199,0.611,0.191,0,"0","Synpr"
"Nfia",0,1.58662217384136,0.884,0.467,0,"0","Nfia"
"Ptpro",0,2.33341387244268,0.757,0.348,0,"0","Ptpro"
"Tspan18",0,3.00701689275389,0.467,0.09,0,"0","Tspan18"
"Frmd4b",0,2.15855840947938,0.622,0.266,0,"0","Frmd4b"
"Adamts18",0,3.08431896544989,0.444,0.088,0,"0","Adamts18"
"Cntnap5b",0,1.65414947894872,0.813,0.46,0,"0","Cntnap5b"
"Cntnap5a",0,1.23758394188985,0.919,0.57,0,"0","Cntnap5a"
"Epha4",0,1.57680780869674,0.85,0.529,0,"0","Epha4"
"Thsd7a",0,0.996824171466769,0.681,0.364,0,"0","Thsd7a"
"Igfbpl1",0,3.67427554673771,0.358,0.047,0,"0","Igfbpl1"
"C1ql3",0,2.43950356064364,0.456,0.148,0,"0","C1ql3"
"Nr3c2",0,1.07105043891118,0.913,0.61,0,"0","Nr3c2"
"Myo5b",0,2.97831785324454,0.4,0.097,0,"0","Myo5b"
"Nrp2",0,1.874054526086,0.55,0.248,0,"0","Nrp2"
"Zbtb20",0,2.24462512868178,0.999,0.702,0,"0","Zbtb20"
"Stxbp6",0,1.64880224559704,0.449,0.168,0,"0","Stxbp6"
"Kif26b",0,1.67715716437303,0.522,0.249,0,"0","Kif26b"
"Rfx3",0,2.03208767501888,0.991,0.722,0,"0","Rfx3"
"Sema3c",0,2.59486740219313,0.476,0.21,0,"0","Sema3c"
"Dpf3",0,1.78807135839396,0.414,0.15,0,"0","Dpf3"
"Mctp1",0,1.35393253527096,0.959,0.7,0,"0","Mctp1"
"Nrp1",0,1.1980764255177,0.797,0.54,0,"0","Nrp1"
"Slit3",0,0.968874344837647,0.969,0.715,0,"0","Slit3"
"Lrrtm4",0,0.862171341193792,0.997,0.761,0,"0","Lrrtm4"
"Cdh8",0,0.948295624784906,0.89,0.655,0,"0","Cdh8"
"Islr2",0,2.31290657012244,0.338,0.104,0,"0","Islr2"
"Plxna2",0,1.72738086102076,0.657,0.435,0,"0","Plxna2"
"Clstn2",0,0.880563954821822,0.958,0.74,0,"0","Clstn2"
"Nfib",0,1.52777088988042,0.985,0.771,0,"0","Nfib"
"Nol4",0,1.20515733143832,0.775,0.569,0,"0","Nol4"
"Car12",0,2.44443990103265,0.268,0.068,0,"0","Car12"
"St6galnac3",0,1.00973413992058,0.88,0.685,0,"0","St6galnac3"
"Plxna4",0,1.28598113434968,0.964,0.776,0,"0","Plxna4"
"Hecw1",0,1.13677699138824,0.904,0.729,0,"0","Hecw1"
"Ncam2",0,0.908170839923585,0.986,0.812,0,"0","Ncam2"
"Sorbs2",0,0.84933500494162,0.941,0.801,0,"0","Sorbs2"
"Dcc",0,1.35524762581111,0.995,0.858,0,"0","Dcc"
"Cacna1c",0,1.62598110277742,0.993,0.862,0,"0","Cacna1c"
"Lrp1b",0,1.12637849970577,0.998,0.881,0,"0","Lrp1b"
"Ntrk3",0,1.07680953262835,0.99,0.878,0,"0","Ntrk3"
"Negr1",0,0.750796655957833,0.995,0.885,0,"0","Negr1"
"Dab1",0,1.15958574682296,0.998,0.958,0,"0","Dab1"
"Tcf4",0,0.741371360614246,0.999,0.978,0,"0","Tcf4"
"Ank3",0,0.740413204022034,0.997,0.983,0,"0","Ank3"
"Fgfr1",7.21368959984499e-307,1.80739768702281,0.473,0.225,1.70084373385145e-302,"0","Fgfr1"
"Tgfbr1",3.53004107053394e-300,2.13256293912347,0.313,0.1,8.32313083610493e-296,"0","Tgfbr1"
"D430041D05Rik",5.75793180630317e-297,1.04369438404276,0.827,0.67,1.35760516129016e-292,"0","D430041D05Rik"
"Ctnna2",1.16871954305814e-296,0.623279792058721,0.999,0.988,2.75560693862247e-292,"0","Ctnna2"
"Ccser1",1.19538124140464e-295,0.551031168697215,0.999,0.984,2.81846989098387e-291,"0","Ccser1"
"Cblb",4.52414219481194e-289,1.57378381187409,0.558,0.33,1.06670224669276e-284,"0","Cblb"
"Sorcs2",5.61224455423117e-284,1.59767440172667,0.486,0.244,1.32325502099662e-279,"0","Sorcs2"
"Epha7",4.01317250094405e-278,0.791934389817899,0.894,0.672,9.46225812272588e-274,"0","Epha7"
"Ddx5",4.84763939844114e-278,0.742232021757446,0.939,0.855,1.14297641736445e-273,"0","Ddx5"
"Prkg1",1.69847130828366e-274,0.713688561078615,0.981,0.85,4.00465565067122e-270,"0","Prkg1"
"Ppfia2",2.19992750199791e-274,0.711509215118447,0.994,0.96,5.18698906421068e-270,"0","Ppfia2"
"Pak7",3.43330472298656e-270,0.870015038174193,0.854,0.712,8.0950458758577e-266,"0","Pak7"
"Ccdc85a",8.67244080056458e-265,0.949058422658147,0.843,0.68,2.04478809195712e-260,"0","Ccdc85a"
"Kcnk1",1.26309644251769e-261,2.07323952987335,0.293,0.098,2.97812879216822e-257,"0","Kcnk1"
"Sphkap",3.74460043155047e-259,1.308661526811,0.609,0.399,8.82901889750969e-255,"0","Sphkap"
"Maml3",5.70403430341271e-256,1.14341488325542,0.484,0.229,1.34489720805865e-251,"0","Maml3"
"Tafa2",3.43219057041985e-255,0.683667806835843,0.93,0.664,8.09241892693592e-251,"0","Tafa2"
"Sh3kbp1",2.77198800058791e-245,1.47866834089523,0.561,0.358,6.53579330778618e-241,"0","Sh3kbp1"
"Dscam",1.60317168544011e-241,0.530197222539701,0.938,0.742,3.7799581999307e-237,"0","Dscam"
"Nfix",2.86353437080292e-241,1.36948131016859,0.565,0.354,6.75164133947913e-237,"0","Nfix"
"Ablim3",7.30845691036095e-238,1.84100830117976,0.331,0.131,1.7231879703249e-233,"0","Ablim3"
"Tmem108",1.26997150516236e-237,0.923596895957554,0.719,0.54,2.99433881487181e-233,"0","Tmem108"
"Rerg",3.52381833443172e-235,1.99257180464642,0.354,0.152,8.30845886892312e-231,"0","Rerg"
"Rbfox1",9.9525444905096e-234,0.594092205805272,0.999,0.983,2.34661093997235e-229,"0","Rbfox1"
