"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","cell_type","comparison","Regulation","Viz"
"Cwc22",1.20334887492903e-117,-2.13168729697089,0.576,0.96,3.01402792703474e-113,"Cwc22","L45ExcitatoryNeurons","24hrvs1hr_PTZ","Down","Sig"
"Gm42418",8.40238897045502e-91,-0.984916046084632,0.991,1,2.10454636542987e-86,"Gm42418","L45ExcitatoryNeurons","24hrvs1hr_PTZ","Down","Sig"
"Cpt1c",3.218355350368e-31,1.47191773393501,0.712,0.421,8.06101464606672e-27,"Cpt1c","L45ExcitatoryNeurons","24hrvs1hr_PTZ","Up","Sig"
"AY036118",1.97677355659035e-24,-0.696079051628509,0.831,0.94,4.95122472719185e-20,"AY036118","L45ExcitatoryNeurons","24hrvs1hr_PTZ","Down","Sig"
"Ntm",2.9637608763359e-24,0.64696505784521,0.974,0.932,7.42333186695852e-20,"Ntm","L45ExcitatoryNeurons","24hrvs1hr_PTZ","Up","Sig"
"Tubb2b",3.96758365243962e-24,-0.980318391983157,0.614,0.863,9.93760677426552e-20,"Tubb2b","L45ExcitatoryNeurons","24hrvs1hr_PTZ","Down","Sig"
"Tuba1a",5.78165228860271e-24,-0.715687392217456,0.869,0.968,1.44813044872632e-19,"Tuba1a","L45ExcitatoryNeurons","24hrvs1hr_PTZ","Down","Sig"
"Malat1",5.82016787116438e-23,0.541332820595731,1,1,1.45777744669054e-18,"Malat1","L45ExcitatoryNeurons","24hrvs1hr_PTZ","Up","Sig"
"Meg3",2.10219858361665e-21,0.341708574036252,1,1,5.26537679238462e-17,"Meg3","L45ExcitatoryNeurons","24hrvs1hr_PTZ","Up","Sig"
"Dalrd3",1.7784819988033e-18,1.20587638317348,0.63,0.404,4.45456386240262e-14,"Dalrd3","L45ExcitatoryNeurons","24hrvs1hr_PTZ","Up","Sig"
"Prpf4b",2.24737780304656e-18,0.768576843733798,0.817,0.728,5.62900718329072e-14,"Prpf4b","L45ExcitatoryNeurons","24hrvs1hr_PTZ","Up","Sig"
"Upp2",1.2427921710283e-17,1.48749442296383,0.398,0.233,3.11282155077458e-13,"Upp2","L45ExcitatoryNeurons","24hrvs1hr_PTZ","Up","Sig"
"Cacna1a",3.65520794302026e-17,0.630182752089818,0.871,0.74,9.15519933488284e-13,"Cacna1a","L45ExcitatoryNeurons","24hrvs1hr_PTZ","Up","Sig"
"Nrxn1",1.64368215962011e-16,-0.256618870819743,1,1,4.11693070520048e-12,"Nrxn1","L45ExcitatoryNeurons","24hrvs1hr_PTZ","Down","Sig"
"Cox7b",3.49455609118761e-16,1.41932733192202,0.496,0.27,8.75281464159762e-12,"Cox7b","L45ExcitatoryNeurons","24hrvs1hr_PTZ","Up","Sig"
"AC149090.1",2.74836524273185e-15,0.693789864035429,0.801,0.706,6.88383042347046e-11,"AC149090.1","L45ExcitatoryNeurons","24hrvs1hr_PTZ","Up","Sig"
"Oxr1",3.42424341147433e-15,-0.737271874326535,0.644,0.861,8.57670247271976e-11,"Oxr1","L45ExcitatoryNeurons","24hrvs1hr_PTZ","Down","Sig"
"Actg1",9.08886993887369e-15,-0.774971282643053,0.431,0.692,2.27648925358969e-10,"Actg1","L45ExcitatoryNeurons","24hrvs1hr_PTZ","Down","Sig"
"Ccdc85a",1.09524897710635e-14,-0.732343486225976,0.747,0.863,2.74327011295828e-10,"Ccdc85a","L45ExcitatoryNeurons","24hrvs1hr_PTZ","Down","Sig"
"Tspan5",2.07829564390192e-14,0.746623639657545,0.7,0.577,5.20550709928113e-10,"Tspan5","L45ExcitatoryNeurons","24hrvs1hr_PTZ","Up","Sig"
"Prrt1",2.770343346453e-14,1.4072257766858,0.382,0.197,6.93887897986083e-10,"Prrt1","L45ExcitatoryNeurons","24hrvs1hr_PTZ","Up","Sig"
"Tenm1",3.2307529333711e-14,-0.870775015176321,0.787,0.883,8.09206687221458e-10,"Tenm1","L45ExcitatoryNeurons","24hrvs1hr_PTZ","Down","Sig"
"Hivep2",3.46523580059453e-14,0.419200453621272,0.963,0.928,8.67937610974911e-10,"Hivep2","L45ExcitatoryNeurons","24hrvs1hr_PTZ","Up","Sig"
"Tubb5",4.96906526330313e-14,-0.711786413628596,0.667,0.827,1.24460177649954e-09,"Tubb5","L45ExcitatoryNeurons","24hrvs1hr_PTZ","Down","Sig"
"Cntnap5b",6.42479554644887e-13,-1.02258727995434,0.457,0.668,1.60921854051905e-08,"Cntnap5b","L45ExcitatoryNeurons","24hrvs1hr_PTZ","Down","Sig"
"Runx1t1",6.7172748870027e-13,-0.216415619434033,0.768,0.594,1.68247584094757e-08,"Runx1t1","L45ExcitatoryNeurons","24hrvs1hr_PTZ","Down","Sig"
"Las1l",1.18571475846843e-12,0.816285333343493,0.745,0.604,2.96985975553589e-08,"Las1l","L45ExcitatoryNeurons","24hrvs1hr_PTZ","Up","Sig"
"Clk1",1.34456743022079e-12,0.851167331462769,0.539,0.421,3.36773804247401e-08,"Clk1","L45ExcitatoryNeurons","24hrvs1hr_PTZ","Up","Sig"
"Ddx5",1.97101364728896e-12,0.553047992872439,0.909,0.823,4.93679788236466e-08,"Ddx5","L45ExcitatoryNeurons","24hrvs1hr_PTZ","Up","Sig"
"Kalrn",2.00417051667531e-12,0.322875614141407,0.97,0.97,5.01984589311666e-08,"Kalrn","L45ExcitatoryNeurons","24hrvs1hr_PTZ","Up","Sig"
"Apba1",2.01354129794521e-12,0.527042026684895,0.799,0.755,5.04331688896338e-08,"Apba1","L45ExcitatoryNeurons","24hrvs1hr_PTZ","Up","Sig"
"Cacna1b",2.77829226711087e-12,0.424940264949003,0.913,0.883,6.9587886414326e-08,"Cacna1b","L45ExcitatoryNeurons","24hrvs1hr_PTZ","Up","Sig"
"Akt3",2.83987854025827e-12,-0.342220431032198,0.991,0.998,7.11304377978488e-08,"Akt3","L45ExcitatoryNeurons","24hrvs1hr_PTZ","Down","Sig"
"Snrnp70",4.09301366729712e-12,0.615322550222042,0.857,0.757,1.02517713324791e-07,"Snrnp70","L45ExcitatoryNeurons","24hrvs1hr_PTZ","Up","Sig"
"Grm5",4.29528367102902e-12,-0.327149935752428,0.991,0.992,1.07583970108264e-07,"Grm5","L45ExcitatoryNeurons","24hrvs1hr_PTZ","Down","Sig"
"Prkca",4.52445568078918e-12,0.627575684122787,0.733,0.592,1.13324041436727e-07,"Prkca","L45ExcitatoryNeurons","24hrvs1hr_PTZ","Up","Sig"
"Xpo1",6.41159992997084e-12,-0.878895713672422,0.447,0.658,1.6059134344598e-07,"Xpo1","L45ExcitatoryNeurons","24hrvs1hr_PTZ","Down","Sig"
"Tenm3",7.55976649769372e-12,0.491502674836585,0.838,0.72,1.89349471467735e-07,"Tenm3","L45ExcitatoryNeurons","24hrvs1hr_PTZ","Up","Sig"
"Gm20754",9.47023149624118e-12,-0.75767531860332,0.721,0.851,2.37200888286353e-07,"Gm20754","L45ExcitatoryNeurons","24hrvs1hr_PTZ","Down","Sig"
"mt-Nd1",1.10236767760113e-11,0.843466871834298,0.684,0.63,2.76110032208755e-07,"mt-Nd1","L45ExcitatoryNeurons","24hrvs1hr_PTZ","Up","Sig"
"Camta1",1.2464970565113e-11,0.529977278837893,0.778,0.744,3.12210117744386e-07,"Camta1","L45ExcitatoryNeurons","24hrvs1hr_PTZ","Up","Sig"
"Hspa8",1.35735189846532e-11,-0.584145906736649,0.571,0.783,3.39975930008609e-07,"Hspa8","L45ExcitatoryNeurons","24hrvs1hr_PTZ","Down","Sig"
"Slc8a1",1.74509268602604e-11,-0.379864781463881,0.939,0.994,4.37093365068943e-07,"Slc8a1","L45ExcitatoryNeurons","24hrvs1hr_PTZ","Down","Sig"
"Ephb2",1.79821807238715e-11,0.945426796861457,0.553,0.382,4.5039968059081e-07,"Ephb2","L45ExcitatoryNeurons","24hrvs1hr_PTZ","Up","Sig"
"Syt4",2.21246198875203e-11,-0.853671394099022,0.588,0.742,5.54155354322721e-07,"Syt4","L45ExcitatoryNeurons","24hrvs1hr_PTZ","Down","Sig"
"Hs6st3",3.68073684848308e-11,0.439647965306408,0.965,0.952,9.21914158439556e-07,"Hs6st3","L45ExcitatoryNeurons","24hrvs1hr_PTZ","Up","Sig"
"Ctnna2",4.05655173888761e-11,-0.295684311371612,0.986,1,1.01604451403918e-06,"Ctnna2","L45ExcitatoryNeurons","24hrvs1hr_PTZ","Down","Sig"
"Dpyd",4.39301033738812e-11,-1.12472210106641,0.403,0.604,1.1003172992056e-06,"Dpyd","L45ExcitatoryNeurons","24hrvs1hr_PTZ","Down","Sig"
"Dpp10",4.55654302663102e-11,0.550645421236167,0.967,0.942,1.14127733188027e-06,"Dpp10","L45ExcitatoryNeurons","24hrvs1hr_PTZ","Up","Sig"
"1500004A13Rik",5.61703198907069e-11,1.22084282458713,0.319,0.161,1.40689800230254e-06,"1500004A13Rik","L45ExcitatoryNeurons","24hrvs1hr_PTZ","Up","Sig"
"Ppia",5.73317602679292e-11,-0.658815379215002,0.487,0.706,1.43598859943082e-06,"Ppia","L45ExcitatoryNeurons","24hrvs1hr_PTZ","Down","Sig"
"March1",6.63647828877397e-11,-0.357335651266614,0.981,0.99,1.66223871698922e-06,"March1","L45ExcitatoryNeurons","24hrvs1hr_PTZ","Down","Sig"
"Cep290",9.43292808611394e-11,1.16907357470338,0.354,0.185,2.36266549772896e-06,"Cep290","L45ExcitatoryNeurons","24hrvs1hr_PTZ","Up","Sig"
"Ubb",1.05792811898794e-10,-0.859365897629071,0.26,0.475,2.64979255962909e-06,"Ubb","L45ExcitatoryNeurons","24hrvs1hr_PTZ","Down","Sig"
"Cfl1",1.68120420060892e-10,-1.07877036996576,0.246,0.447,4.21091216126517e-06,"Cfl1","L45ExcitatoryNeurons","24hrvs1hr_PTZ","Down","Sig"
"Vgll4",1.85025227679002e-10,0.876031478321625,0.482,0.356,4.63432687767597e-06,"Vgll4","L45ExcitatoryNeurons","24hrvs1hr_PTZ","Up","Sig"
"Rufy3",1.85593024048527e-10,0.572347523315605,0.684,0.583,4.64854847334345e-06,"Rufy3","L45ExcitatoryNeurons","24hrvs1hr_PTZ","Up","Sig"
"Gm47283",1.93587544994222e-10,-0.784512862558414,0.583,0.765,4.84878723947028e-06,"Gm47283","L45ExcitatoryNeurons","24hrvs1hr_PTZ","Down","Sig"
"Nbea",2.65613265519834e-10,-0.403799813755961,0.998,1,6.65281546147528e-06,"Nbea","L45ExcitatoryNeurons","24hrvs1hr_PTZ","Down","Sig"
"Marcks",3.0549003502754e-10,-0.990463091912917,0.281,0.483,7.65160890733479e-06,"Marcks","L45ExcitatoryNeurons","24hrvs1hr_PTZ","Down","Sig"
"Gm35188",3.26178072621938e-10,1.24450178743758,0.351,0.187,8.16978218496168e-06,"Gm35188","L45ExcitatoryNeurons","24hrvs1hr_PTZ","Up","Sig"
"Hivep3",3.8766111673401e-10,0.484383074528416,0.745,0.71,9.70974799083676e-06,"Hivep3","L45ExcitatoryNeurons","24hrvs1hr_PTZ","Up","Sig"
"Tmem164",4.09997372664267e-10,1.13502026121556,0.384,0.241,1.02692041931219e-05,"Tmem164","L45ExcitatoryNeurons","24hrvs1hr_PTZ","Up","Sig"
"Kcnq5",6.29223048972681e-10,0.373638119696498,0.972,0.964,1.57601497076187e-05,"Kcnq5","L45ExcitatoryNeurons","24hrvs1hr_PTZ","Up","Sig"
"Nkain2",6.8219594667568e-10,-0.351416817601383,0.991,0.994,1.70869618763857e-05,"Nkain2","L45ExcitatoryNeurons","24hrvs1hr_PTZ","Down","Sig"
"Klhl7",7.39669937407016e-10,-0.789516842044544,0.522,0.698,1.85265129222335e-05,"Klhl7","L45ExcitatoryNeurons","24hrvs1hr_PTZ","Down","Sig"
"Cst3",7.95843018646684e-10,-0.654048275857492,0.319,0.531,1.99334800880435e-05,"Cst3","L45ExcitatoryNeurons","24hrvs1hr_PTZ","Down","Sig"
"Lrfn5",8.3305803991766e-10,-0.391888389182578,0.981,0.998,2.08656047258176e-05,"Lrfn5","L45ExcitatoryNeurons","24hrvs1hr_PTZ","Down","Sig"
"Clk4",9.90900909694747e-10,0.959371913122296,0.464,0.32,2.48190950851243e-05,"Clk4","L45ExcitatoryNeurons","24hrvs1hr_PTZ","Up","Sig"
"Tafa2",1.03052735960727e-09,-0.570959385993277,0.785,0.897,2.58116187760833e-05,"Tafa2","L45ExcitatoryNeurons","24hrvs1hr_PTZ","Down","Sig"
"Hmgcs1",1.17756282989232e-09,-0.996103907552043,0.314,0.517,2.94944162003131e-05,"Hmgcs1","L45ExcitatoryNeurons","24hrvs1hr_PTZ","Down","Sig"
"Meis2",1.29667377502528e-09,0.875501499061714,0.529,0.354,3.24777880430581e-05,"Meis2","L45ExcitatoryNeurons","24hrvs1hr_PTZ","Up","Sig"
"Pbx3",1.3558319329798e-09,1.0783532816503,0.445,0.278,3.39595224253449e-05,"Pbx3","L45ExcitatoryNeurons","24hrvs1hr_PTZ","Up","Sig"
"Bicral",1.46365516827309e-09,0.88988123261249,0.459,0.33,3.66601709997362e-05,"Bicral","L45ExcitatoryNeurons","24hrvs1hr_PTZ","Up","Sig"
"Akap8l",1.70149815796691e-09,0.877398157647182,0.485,0.37,4.26174243625972e-05,"Akap8l","L45ExcitatoryNeurons","24hrvs1hr_PTZ","Up","Sig"
"Csmd1",1.92119184130555e-09,-0.241575581251433,1,1,4.812009204918e-05,"Csmd1","L45ExcitatoryNeurons","24hrvs1hr_PTZ","Down","Sig"
"Noc2l",2.25293448446332e-09,1.02961305868944,0.396,0.245,5.64292500323528e-05,"Noc2l","L45ExcitatoryNeurons","24hrvs1hr_PTZ","Up","Sig"
"Tshz3",2.65535841797274e-09,0.626447485113968,0.66,0.489,6.65087622949631e-05,"Tshz3","L45ExcitatoryNeurons","24hrvs1hr_PTZ","Up","Sig"
"1700025G04Rik",2.96780316162443e-09,0.818012150419606,0.499,0.362,7.43345657892071e-05,"1700025G04Rik","L45ExcitatoryNeurons","24hrvs1hr_PTZ","Up","Sig"
"Sema6d",4.19315480232466e-09,0.321960604660642,0.831,0.672,0.000105025948333826,"Sema6d","L45ExcitatoryNeurons","24hrvs1hr_PTZ","Up","Sig"
"Pde1a",4.19553323391668e-09,-0.564373022854308,0.623,0.809,0.000105085520909911,"Pde1a","L45ExcitatoryNeurons","24hrvs1hr_PTZ","Down","Sig"
"Mical3",4.21364982566559e-09,0.509691945966628,0.726,0.622,0.000105539287183446,"Mical3","L45ExcitatoryNeurons","24hrvs1hr_PTZ","Up","Sig"
"Calm3",4.28798991508196e-09,-1.09315693799248,0.171,0.348,0.000107401283403058,"Calm3","L45ExcitatoryNeurons","24hrvs1hr_PTZ","Down","Sig"
"Fau",4.37950852609048e-09,-1.07611219650086,0.187,0.372,0.000109693550052988,"Fau","L45ExcitatoryNeurons","24hrvs1hr_PTZ","Down","Sig"
"Bcl11a",4.42839978272116e-09,0.514695748827507,0.794,0.728,0.000110918129357817,"Bcl11a","L45ExcitatoryNeurons","24hrvs1hr_PTZ","Up","Sig"
"Frmd5",4.74253385364707e-09,0.374297959903827,0.834,0.863,0.000118786245432298,"Frmd5","L45ExcitatoryNeurons","24hrvs1hr_PTZ","Up","Sig"
"Eif4a2",5.10618781865478e-09,-0.555541861968456,0.391,0.598,0.000127894686293846,"Eif4a2","L45ExcitatoryNeurons","24hrvs1hr_PTZ","Down","Sig"
"Atp6v0b",6.48219068897546e-09,0.525926910979293,0.841,0.781,0.000162359430186768,"Atp6v0b","L45ExcitatoryNeurons","24hrvs1hr_PTZ","Up","Sig"
"Pabpn1",6.4936686440025e-09,0.50892007063083,0.768,0.714,0.000162646918526331,"Pabpn1","L45ExcitatoryNeurons","24hrvs1hr_PTZ","Up","Sig"
"4930467D21Rik",6.52531519716483e-09,-1.37063505389802,0.22,0.358,0.000163439569743388,"4930467D21Rik","L45ExcitatoryNeurons","24hrvs1hr_PTZ","Down","Sig"
"Srgap3",6.59485500119423e-09,0.43199839864124,0.876,0.817,0.000165181333214912,"Srgap3","L45ExcitatoryNeurons","24hrvs1hr_PTZ","Up","Sig"
